"1","2014","1","264.403582980934"
"2","2014","2","261.955570829909"
"3","2014","3","256.281256022235"
"4","2014","4","255.001206801575"
"5","2014","5","264.990318604968"
"6","2014","6","273.851696152456"
"7","2014","7","265.169309748158"
"8","2014","8","260.611787682946"
"9","2014","9","262.516552507355"
"10","2014","10","263.87020347197"
"11","2014","11","272.654041283116"
"12","2014","12","274.959025238203"
"13","2014","13","272.36115971649"
"14","2014","14","274.956652915449"
"15","2014","15","274.683651380408"
"16","2014","16","273.426075701085"
"17","2014","17","271.832516551336"
"18","2014","18","271.080802814101"
"19","2014","19","270.742078506808"
"20","2014","20","269.919793790919"
"21","2014","21","263.422889712787"
"22","2014","22","258.025732015591"
"23","2014","23","257.067121828452"
"24","2014","24","259.264108318532"
"25","2014","25","263.627312747116"
"26","2014","26","264.892366686898"
"27","2014","27","266.7809470681"
"28","2014","28","262.759122032172"
"29","2014","29","261.88981654766"
"30","2014","30","262.562723263306"
"31","2014","31","265.926997988384"
"32","2014","32","269.686671109071"
"33","2014","33","273.03492363868"
"34","2014","34","271.614368143702"
"35","2014","35","267.921897601209"
"36","2014","36","268.777309743238"
"37","2014","37","266.312140602131"
"38","2014","38","265.026202573892"
"39","2014","39","264.905807306308"
"40","2014","40","266.262226537055"
"41","2014","41","266.257866111578"
"42","2014","42","263.997645984761"
"43","2014","43","262.592360820542"
"44","2014","44","265.221278624037"
"45","2014","45","270.708948710758"
"46","2014","46","268.798363469627"
"47","2014","47","267.7871396226"
"48","2014","48","263.717767375325"
"49","2014","49","263.949319535533"
"50","2014","50","269.29264203108"
"51","2014","51","272.532538075234"
"52","2014","52","273.81168427575"
"53","2014","53","273.767911953641"
"54","2014","54","273.318320710203"
"55","2014","55","270.996742864248"
"56","2014","56","264.948440753071"
"57","2014","57","264.134731692537"
"58","2014","58","260.834266492513"
"59","2014","59","262.604304203245"
"60","2014","60","262.797018602246"
"61","2014","61","269.204892761192"
"62","2014","62","263.584421989745"
"63","2014","63","258.818689660603"
"64","2014","64","265.056220270425"
"65","2014","65","262.062440063133"
"66","2014","66","261.949926712112"
