"1","2013","1","268.340336002922"
"2","2013","2","262.211480344079"
"3","2013","3","259.23964835725"
"4","2013","4","266.070707722981"
"5","2013","5","269.943827701141"
"6","2013","6","268.686317636093"
"7","2013","7","270.640988784804"
"8","2013","8","269.281251735067"
"9","2013","9","270.633955618831"
"10","2013","10","273.046713622248"
"11","2013","11","270.74285449132"
"12","2013","12","274.092563352134"
"13","2013","13","274.820943060074"
"14","2013","14","278.111878484275"
"15","2013","15","272.76382710523"
"16","2013","16","270.782356444562"
"17","2013","17","269.790493604637"
"18","2013","18","263.482966418025"
"19","2013","19","267.23639092539"
"20","2013","20","272.956684147618"
"21","2013","21","267.734338487345"
"22","2013","22","265.611718282849"
"23","2013","23","258.354566180392"
"24","2013","24","255.634938920176"
"25","2013","25","257.511255097261"
"26","2013","26","261.286223033111"
"27","2013","27","260.812329686886"
"28","2013","28","263.754652302008"
"29","2013","29","270.542374469662"
"30","2013","30","274.388909686242"
"31","2013","31","276.437498632006"
"32","2013","32","266.814243837686"
"33","2013","33","264.664222584591"
"34","2013","34","267.734863429593"
"35","2013","35","267.98886463271"
"36","2013","36","264.099127373083"
"37","2013","37","267.161788279769"
"38","2013","38","263.093148559293"
"39","2013","39","265.866143952412"
"40","2013","40","265.388947497471"
"41","2013","41","263.270708935464"
"42","2013","42","267.784345217335"
"43","2013","43","272.385995497943"
"44","2013","44","271.868738828529"
"45","2013","45","271.49895329269"
"46","2013","46","272.54644821744"
"47","2013","47","272.487631898062"
"48","2013","48","267.509379727419"
"49","2013","49","263.645000106402"
"50","2013","50","267.644420847262"
"51","2013","51","271.455554434863"
"52","2013","52","265.98241629043"
"53","2013","53","268.266110593809"
"54","2013","54","270.909007519339"
"55","2013","55","272.855145110164"
"56","2013","56","272.488608974412"
"57","2013","57","273.001397436489"
"58","2013","58","272.989348038842"
"59","2013","59","274.039661881307"
"60","2013","60","273.434383556522"
"61","2013","61","272.614872000841"
"62","2013","62","271.23491902323"
"63","2013","63","271.157782297928"
"64","2013","64","271.409630696535"
"65","2013","65","273.234176845876"
"66","2013","66","272.978614965364"
"67","2013","67","272.537660349897"
"68","2013","68","271.388704314286"
"69","2013","69","272.473561990214"
"70","2013","70","275.277348414005"
"71","2013","71","277.759103859461"
"72","2013","72","278.821248717204"
"73","2013","73","272.709466176038"
"74","2013","74","270.009421951309"
"75","2013","75","271.669165360847"
"76","2013","76","269.769020978989"
"77","2013","77","268.267038575143"
"78","2013","78","270.653340984128"
"79","2013","79","270.728658164859"
"80","2013","80","270.075489258104"
"81","2013","81","268.908659131066"
"82","2013","82","271.04541353951"
"83","2013","83","272.970955764321"
"84","2013","84","273.578489753353"
"85","2013","85","274.559543261961"
"86","2013","86","273.25118814955"
"87","2013","87","274.861307212097"
"88","2013","88","276.945702045939"
"89","2013","89","277.279066877145"
"90","2013","90","277.788589616199"
"91","2013","91","279.659475612521"
"92","2013","92","272.780136971407"
"93","2013","93","272.475317897774"
"94","2013","94","274.657594674213"
"95","2013","95","277.090436423379"
"96","2013","96","274.970810383788"
"97","2013","97","274.756398512102"
"98","2013","98","282.361530629414"
"99","2013","99","283.417723351075"
"100","2013","100","283.025435582553"
"101","2013","101","280.66616176755"
"102","2013","102","274.405524583775"
"103","2013","103","276.920219110568"
"104","2013","104","277.90258003865"
"105","2013","105","278.84011345938"
"106","2013","106","279.994026296595"
"107","2013","107","284.485493816069"
"108","2013","108","279.834201070573"
"109","2013","109","287.81613166833"
"110","2013","110","285.755403156124"
"111","2013","111","278.369405048865"
"112","2013","112","277.592064849414"
"113","2013","113","278.306889845672"
"114","2013","114","284.022217768273"
"115","2013","115","285.105851308159"
"116","2013","116","280.382443019203"
"117","2013","117","282.624273844404"
"118","2013","118","284.079236643548"
"119","2013","119","284.806991606548"
"120","2013","120","285.812020268419"
"121","2013","121","286.122692741201"
"122","2013","122","286.980718922859"
"123","2013","123","286.857895969162"
"124","2013","124","285.412721644741"
"125","2013","125","285.353112302735"
"126","2013","126","285.638213129758"
"127","2013","127","287.337963549971"
"128","2013","128","289.117874014501"
"129","2013","129","289.253616529771"
"130","2013","130","290.345494975217"
"131","2013","131","289.730184369385"
"132","2013","132","288.069217791403"
"133","2013","133","280.477794219626"
"134","2013","134","280.391541513335"
"135","2013","135","281.437677315291"
"136","2013","136","286.70903372601"
"137","2013","137","285.472287458918"
"138","2013","138","285.678511246811"
"139","2013","139","286.649159893548"
"140","2013","140","290.420839515095"
"141","2013","141","293.122142905671"
"142","2013","142","293.276278859382"
"143","2013","143","294.052372499789"
"144","2013","144","289.304981807606"
"145","2013","145","279.284085952882"
"146","2013","146","278.966467944732"
"147","2013","147","282.813853173984"
"148","2013","148","284.58113536562"
"149","2013","149","287.231989736349"
"150","2013","150","294.51792206329"
"151","2013","151","295.824351209514"
"152","2013","152","296.564655088456"
"153","2013","153","296.60768052407"
"154","2013","154","293.593340148847"
"155","2013","155","285.838915165779"
"156","2013","156","285.952644645628"
"157","2013","157","286.803291892734"
"158","2013","158","286.100800837671"
"159","2013","159","288.245578053171"
"160","2013","160","290.290362534894"
"161","2013","161","289.498942681512"
"162","2013","162","288.657802240326"
"163","2013","163","287.829959971487"
"164","2013","164","286.937374769304"
"165","2013","165","288.404492910923"
"166","2013","166","289.23106929683"
"167","2013","167","287.624417539953"
"168","2013","168","291.353619217345"
"169","2013","169","290.170603469156"
"170","2013","170","287.962978631912"
"171","2013","171","288.750512476689"
"172","2013","172","291.18753403328"
"173","2013","173","291.591672000736"
"174","2013","174","295.37224448108"
"175","2013","175","297.009998582352"
"176","2013","176","296.729946801152"
"177","2013","177","295.462945706218"
"178","2013","178","295.279827622843"
"179","2013","179","293.121275097633"
"180","2013","180","294.53485623969"
"181","2013","181","295.293148302331"
"182","2013","182","294.452540081403"
"183","2013","183","294.366235265121"
"184","2013","184","295.882908633669"
"185","2013","185","297.904416791321"
"186","2013","186","298.654988189494"
"187","2013","187","297.974583552945"
"188","2013","188","297.154854175819"
"189","2013","189","296.749494526372"
"190","2013","190","295.859386483943"
"191","2013","191","294.937588176946"
"192","2013","192","295.819171187558"
"193","2013","193","293.568181021817"
"194","2013","194","292.280293033798"
"195","2013","195","296.892429524516"
"196","2013","196","297.398452999162"
"197","2013","197","297.723951479491"
"198","2013","198","297.645347639187"
"199","2013","199","298.680803150767"
"200","2013","200","298.234305103653"
"201","2013","201","298.112533422742"
"202","2013","202","294.32121697294"
"203","2013","203","294.064407720041"
"204","2013","204","294.26799008111"
"205","2013","205","293.762268763076"
"206","2013","206","290.191653984246"
"207","2013","207","289.574214553476"
"208","2013","208","292.72430919536"
"209","2013","209","292.994481702001"
"210","2013","210","294.630878994297"
"211","2013","211","292.497743046957"
"212","2013","212","291.685188792058"
"213","2013","213","291.73327186968"
"214","2013","214","292.926580154383"
"215","2013","215","291.622570378549"
"216","2013","216","289.613635817566"
"217","2013","217","287.874088158837"
"218","2013","218","288.423432242185"
"219","2013","219","290.38463165369"
"220","2013","220","293.655372409099"
"221","2013","221","294.099590840441"
"222","2013","222","293.133667599463"
"223","2013","223","288.425218061104"
"224","2013","224","290.834119630719"
"225","2013","225","291.319804306734"
"226","2013","226","290.342578807021"
"227","2013","227","288.024067681699"
"228","2013","228","289.70299341548"
"229","2013","229","291.368317824659"
"230","2013","230","290.926443725881"
"231","2013","231","291.722665453208"
"232","2013","232","293.923234042388"
"233","2013","233","294.272535233419"
"234","2013","234","295.412691776304"
"235","2013","235","293.617301391154"
"236","2013","236","289.280584992526"
"237","2013","237","288.759118926861"
"238","2013","238","291.85340828411"
"239","2013","239","295.521640094387"
"240","2013","240","295.628784966464"
"241","2013","241","294.072037472488"
"242","2013","242","293.350264122212"
"243","2013","243","295.735918914515"
"244","2013","244","295.854904688183"
"245","2013","245","294.134454639905"
"246","2013","246","293.836598125732"
"247","2013","247","291.446587549612"
"248","2013","248","288.320161276742"
"249","2013","249","284.834298279411"
"250","2013","250","286.903427424153"
"251","2013","251","288.611277946975"
"252","2013","252","283.93197324878"
"253","2013","253","288.119847190908"
"254","2013","254","297.372633929109"
"255","2013","255","296.628819076437"
"256","2013","256","290.820934400747"
"257","2013","257","286.387206097239"
"258","2013","258","284.916752313217"
"259","2013","259","285.727175036711"
"260","2013","260","281.880322252088"
"261","2013","261","283.511193263038"
"262","2013","262","286.787000340778"
"263","2013","263","288.334350198985"
"264","2013","264","288.200404791262"
"265","2013","265","289.869771384763"
"266","2013","266","283.161291460892"
"267","2013","267","282.262904114139"
"268","2013","268","283.599216278654"
"269","2013","269","287.157962488236"
"270","2013","270","287.973845542245"
"271","2013","271","289.034208577664"
"272","2013","272","288.027609478293"
"273","2013","273","287.081141213483"
"274","2013","274","287.852189510176"
"275","2013","275","289.481099146509"
"276","2013","276","288.623545292275"
"277","2013","277","286.012935666526"
"278","2013","278","287.924900237796"
"279","2013","279","285.787790721361"
"280","2013","280","288.776508476708"
"281","2013","281","285.397149788411"
"282","2013","282","281.622741656337"
"283","2013","283","283.09488005427"
"284","2013","284","286.576103060793"
"285","2013","285","285.650593936288"
"286","2013","286","284.752113181396"
"287","2013","287","284.089409001747"
"288","2013","288","287.373373186163"
"289","2013","289","286.698957594603"
"290","2013","290","288.498409137384"
"291","2013","291","286.405929079486"
"292","2013","292","283.071099191622"
"293","2013","293","283.293077739668"
"294","2013","294","281.770406014766"
"295","2013","295","282.17557110716"
"296","2013","296","278.509062895126"
"297","2013","297","278.036144185224"
